source_key_ko,source_key_target,target_language,score,confidence,dist_m,title_ko,title_target,link_method
AttractionService:2204:ko,AttractionService:2204:en,en,100,high,0,"디오티미술관(한,영,중간,중번,일)",DOT Museum: A Pause for Art in Everyday Life,same_id
AttractionService:2206:ko,AttractionService:2206:en,en,100,high,0,"오륜대 순교자 성지(한,영,중간,중번,일)","Following in the Footsteps of Conviction And Sacrifice, Oryundae Martyrs Shrine",same_id
AttractionService:2210:ko,AttractionService:2210:en,en,100,high,0,"갤러리 플레이리스트(한,영,중간,중번,일)","Gallery Playlist, Busan's New Mecca for Contemporary Art",same_id
AttractionService:2218:ko,AttractionService:2218:en,en,100,high,0,"영도해돋이전망대 (한,영,중간,중번,일)",Yeongdo Sunrise Observatory,same_id
AttractionService:2220:ko,AttractionService:2220:en,en,100,high,0,"해광사(한,영,중간,중번,일)","A peaceful New Year's Eve at Haegwangsa Temple, a tranquil seaside temple",same_id
AttractionService:2229:ko,AttractionService:2229:en,en,100,high,0,"륜 빌리지 (한,영,중간,중번,일)",Ryun Village: Where Forest Relaxation Meets Culture,same_id
AttractionService:2237:ko,AttractionService:2237:en,en,100,high,0,"내원정사(한,영,중간,중번,일)",Naewonjeongsa Temple,same_id
AttractionService:2239:ko,AttractionService:2239:en,en,100,high,0,"홍법사(한,영,중간,중번,일)",Hongbeopsa Temple,same_id
AttractionService:2240:ko,AttractionService:2240:en,en,100,high,0,"부산어린이대공원 치유의숲(한,영,중간,중번,일)",Busan Children's Grand Park Healing Forest,same_id
AttractionService:2274:ko,AttractionService:2274:en,en,100,high,0,"동백섬(한,영,중간,중번,일)",Dongbaekseom Island: Where Natural Beauty and History Come Together,same_id
AttractionService:2275:ko,AttractionService:2275:en,en,100,high,0,"중사도(한,영,중간,중번,일)","A Special Trip to Jungsado, an Island with a Beautiful View of the Nakdonggang River.",same_id
AttractionService:2284:ko,AttractionService:2284:en,en,100,high,0,"모퉁이극장(한,영,중간,중번,일)",BNK Busan Bank Art Cinema Corner Theater: An independent Cinema in Busan’s Original City Center,same_id
AttractionService:2288:ko,AttractionService:2288:en,en,100,high,0,"영주맨션(한,영,중간,중번,일)",Youngju Mansion: Where the Traces of Life Becomes Art ,same_id
AttractionService:2299:ko,AttractionService:2299:en,en,100,high,0,"황령산레포츠공원(한,영,중간,중번,일)",Hwangnyeongsan Leports Park: Get Some Exercise in the City Center,same_id
AttractionService:2314:ko,AttractionService:2314:en,en,100,high,0,"범어사 성보박물관(한,영,중간,중번,일)",Get to Know More About Buddhist Culture at the Beomeosa Seongbo Museum,same_id
AttractionService:2408:ko,AttractionService:2408:en,en,100,high,0,대룡마을,Daeryong Village in Gijang - Where Art Blooms Around Every Corner,same_id
AttractionService:2491:ko,AttractionService:2491:en,en,100,high,0,"남포, 광복지하도상가",Nampo & Gwangbok Underground Shopping Centers,same_id
AttractionService:2551:ko,AttractionService:2551:en,en,100,high,0,황령산봉수전망대,Panoramic Busan: Hwangnyeongsan Viewing Lounge Drive,same_id
AttractionService:2566:ko,AttractionService:2566:en,en,100,high,0,1934 기차 동래역,1934 Train Dongnae Station,same_id
AttractionService:2587:ko,AttractionService:2587:en,en,100,high,0,대항 어항동 방파제 등대,Daehang Port East Breakwater Lighthouse—Where the Sea of Gadeokdo Island Ends,same_id
AttractionService:2588:ko,AttractionService:2588:en,en,100,high,0,충무동 해안시장,Chungmu-dong Coastal Market—Where the Sea Breeze Mingles with the Buzz of Everyday Life,same_id
AttractionService:2594:ko,AttractionService:2594:en,en,100,high,0,초량 이바구길,Choryang Ibagu-gil: A Storytelling Walk through History,same_id
AttractionService:2598:ko,AttractionService:2598:en,en,100,high,0,고려제강기념관,A Story That Begins with Wire: A Walk through the KISWIRE Museum,same_id
AttractionService:2612:ko,AttractionService:2612:en,en,100,high,0,회동수원지,Hoedong Reservoir Trail: A Lakeside Walk in the Heart of the City,same_id
AttractionService:2678:ko,AttractionService:2678:en,en,100,high,0,리틀 프린스 하우스,The Little Prince House in Gamcheon Culture Village,same_id
FoodService:70:ko,FoodService:70:en,en,100,high,0,만드리곤드레밥,Mandeuri Gondeurebap (만드리곤드레밥),same_id
FoodService:77:ko,FoodService:77:en,en,100,high,0,민물가든,MinmulGarden (민물가든),same_id
FoodService:94:ko,FoodService:94:en,en,100,high,0,가야할매밀면,GayaHalmaeMaemilmyeon (가야할매밀면),same_id
FoodService:95:ko,FoodService:95:en,en,100,high,0,국제밀면본점,Gukje Milmyeon Main Branch (국제밀면본점),same_id
FoodService:102:ko,FoodService:102:en,en,100,high,0,할매가야밀면,Gaya Milmyeon (가야밀면),same_id
FoodService:103:ko,FoodService:103:en,en,100,high,0,거인통닭,Darin Geoin tongdak,same_id
FoodService:118:ko,FoodService:118:en,en,100,high,0,부산꼼장어맛집 성일집,Seongiljip,same_id
FoodService:130:ko,FoodService:130:en,en,100,high,0,배비장보쌈구서본점,Baebijang Bossam Guseo Branch (배비장보쌈),same_id
FoodService:138:ko,FoodService:138:en,en,100,high,0,장수장 꼬리곰탕,Jangsujang Kkorigomtang (장수장꼬리곰탕),same_id
FoodService:146:ko,FoodService:146:en,en,100,high,0,금수복국 해운대본점,Geumsubokguk Haeundae Branch (금수복국),same_id
FoodService:152:ko,FoodService:152:en,en,100,high,0,다온 한정식,Daon (다온),same_id
FoodService:164:ko,FoodService:164:en,en,100,high,0,할매재첩국집,Halmae Jaecheopguk (할매재첩국),same_id
FoodService:166:ko,FoodService:166:en,en,100,high,0,예이제,Yeije (예이제),same_id
FoodService:167:ko,FoodService:167:en,en,100,high,0,합천일류돼지국밥,Hapcheon Illyu Dwaejigukbap (합천일류돼지국밥),same_id
FoodService:169:ko,FoodService:169:en,en,100,high,0,원조석대추어탕,Wonjo Seokdae Chueotang (원조석대추어탕),same_id
FoodService:190:ko,FoodService:190:en,en,100,high,0,할매복국,Halmae Bokguk (원조할매복국),same_id
FoodService:198:ko,FoodService:198:en,en,100,high,0,신창국밥 본점,Sinchang Gukbap (신창국밥),same_id
FoodService:201:ko,FoodService:201:en,en,100,high,0,평안도족발,Pyeongan-do Jokbal (평안도족발),same_id
FoodService:203:ko,FoodService:203:en,en,100,high,0,한우숯불양곱창,Hanwoo Sootbul Yanggopchang (한우숯불양곱창),same_id
FoodService:204:ko,FoodService:204:en,en,100,high,0,쌍둥이돼지국밥 본점,Ssangdungi  Dwaejigukbap  Main Store(쌍둥이돼지국밥 본점),same_id
FoodService:212:ko,FoodService:212:en,en,100,high,0,베지나랑,Vegenarang (베지나랑),same_id
FoodService:234:ko,FoodService:234:en,en,100,high,0,석화한정식,Seokhwa Hanjeongsik (석화한정식),same_id
FoodService:235:ko,FoodService:235:en,en,100,high,0,내당,Naedang (내당),same_id
FoodService:239:ko,FoodService:239:en,en,100,high,0,봉식당,Bong Sikdang (봉식당),same_id
FoodService:246:ko,FoodService:246:en,en,100,high,0,60년 전통 할매국밥,Halmae Gukbap (60년 전통 할매국밥),same_id
FoodService:252:ko,FoodService:252:en,en,100,high,0,함경면옥,Hamgyeong Myeonok (함경면옥),same_id
FoodService:576:ko,FoodService:576:en,en,100,high,0,왔다식당,Wakda Sikdang (왔다식당),same_id
FoodService:872:ko,FoodService:872:en,en,100,high,0,구포촌국수,Gupochon Guksu,same_id
FoodService:877:ko,FoodService:877:en,en,100,high,0,얼크니손칼국수,Eolkeuni Sonkalguksu,same_id
FoodService:884:ko,FoodService:884:en,en,100,high,0,탐복,Tambok  (탐복),same_id
FoodService:886:ko,FoodService:886:en,en,100,high,0,곤국,Gonguk (곤국),same_id
FoodService:893:ko,FoodService:893:en,en,100,high,0,해남식당 부산용호동W스퀘어점,Haenam Kimchi Sikdang (해남식당),same_id
FoodService:899:ko,FoodService:899:en,en,100,high,0,범일빈대떡,Bomil Bindaeddeok (범일빈대떡),same_id
FoodService:904:ko,FoodService:904:en,en,100,high,0,금강만두,Geumgang Mandu (금강만두),same_id
FoodService:917:ko,FoodService:917:en,en,100,high,0,석화정,Seokhwajeong (석화정),same_id
FoodService:929:ko,FoodService:929:en,en,100,high,0,연산낙지해물탕,Yeonsan Nakji Haemultang (연산낙지해물탕),same_id
FoodService:933:ko,FoodService:933:en,en,100,high,0,옻바다전복삼계탕,Otbada Jeonbok Samgyetang (옻바다 전복삼계탕),same_id
FoodService:942:ko,FoodService:942:en,en,100,high,0,다리집 본점,Darijip (다리집),same_id
FoodService:950:ko,FoodService:950:en,en,100,high,0,광안리 언양불고기 부산집,Gwangalli Eonyang  Bulgogi Busanjip,same_id
FoodService:953:ko,FoodService:953:en,en,100,high,0,식당 3선 덕천점,Sikdang Samseon (식당 3선),same_id
FoodService:958:ko,FoodService:958:en,en,100,high,0,함경면옥 덕천점,Hamgyeong Myeonok (함경면옥),same_id
FoodService:961:ko,FoodService:961:en,en,100,high,0,몽실종가돼지국밥 감천문화마을 본점,Mongsil Jongga Dwaejigukbap (몽실종가돼지국밥),same_id
FoodService:966:ko,FoodService:966:en,en,100,high,0,동원장수촌,Dongwon Jangsuchon ,same_id
FoodService:969:ko,FoodService:969:en,en,100,high,0,포항가자미물회국수말이전문점,Pohang Gajami Mulhoe (포항가자미물회),same_id
FoodService:974:ko,FoodService:974:en,en,100,high,0,괘법쭈꾸미전문점,Gwaebeop Jjukkumi (괘법쭈꾸미),same_id
FoodService:1094:ko,FoodService:1094:en,en,100,high,0,명지첫집 국제신도시본점,Myeongjicheotjip (명지첫집),same_id
FoodService:1099:ko,FoodService:1099:en,en,100,high,0,명품외식 육면정,Yukmyeonjeong (명품외식 육면정),same_id
FoodService:1104:ko,FoodService:1104:en,en,100,high,0,평산옥,Pyeongsanok (평산옥),same_id
FoodService:1106:ko,FoodService:1106:en,en,100,high,0,공감식당,Gonggamsikdang (공감식당),same_id
FoodService:1107:ko,FoodService:1107:en,en,100,high,0,다옴 서면 삼정타워점,"Daom (Samjeong Tower Branch, Seomyeon) (다옴)",same_id
FoodService:1108:ko,FoodService:1108:en,en,100,high,0,당감밀면,Danggammilmyeon (당감밀면),same_id
FoodService:1117:ko,FoodService:1117:en,en,100,high,0,양평칼국수 본점,Yangpyeong Kalguksu (양평칼국수),same_id
FoodService:1118:ko,FoodService:1118:en,en,100,high,0,영진돼지국밥 본점,Yeongjin Dwaeji Gukbap Main Branch,same_id
FoodService:1132:ko,FoodService:1132:en,en,100,high,0,동원숯불갈비,Dongwon Sutbul Galbi (동원 숯불 갈비),same_id
FoodService:1133:ko,FoodService:1133:en,en,100,high,0,도날드,Donald Tteokbokki(도날드즉석떡볶이),same_id
FoodService:1136:ko,FoodService:1136:en,en,100,high,0,함흥보쌈사계절냉면,Hamheung Bossam (함흥보쌈),same_id
FoodService:1137:ko,FoodService:1137:en,en,100,high,0,원산면옥,Wonsanmyeonok ,same_id
FoodService:1138:ko,FoodService:1138:en,en,100,high,0,개미집신도시점,Gaemijip Sindosi Branch (개미집신도시점),same_id
FoodService:1219:ko,FoodService:1219:en,en,100,high,0,오리한상 명지본점,Orihansang (오리한상),same_id
FoodService:1221:ko,FoodService:1221:en,en,100,high,0,만포밀면옥,Manpo Milmyeon (만포밀면),same_id
FoodService:1222:ko,FoodService:1222:en,en,100,high,0,맛사랑채,Matsarangchae (맛사랑채),same_id
FoodService:1223:ko,FoodService:1223:en,en,100,high,0,우정까망촌돼지,Ujeong Kkamangchon Dwaeji (우정까망촌돼지),same_id
FoodService:1232:ko,FoodService:1232:en,en,100,high,0,배꼽시계,Baekkopsigye (배꼽시계),same_id
FoodService:1236:ko,FoodService:1236:en,en,100,high,0,사랑도횟집,Sarangdo Hoetjip (사랑도 횟집),same_id
FoodService:1239:ko,FoodService:1239:en,en,100,high,0,부산족발,Busan Jokbal (부산족발),same_id
FoodService:1247:ko,FoodService:1247:en,en,100,high,0,남포삼계탕,Nampo Samgyetang (남포삼계탕),same_id
FoodService:1249:ko,FoodService:1249:en,en,100,high,0,대수정,Daesujeong (대수정),same_id
FoodService:1255:ko,FoodService:1255:en,en,100,high,0,동촌황정순수육전골,Dongchon Hwang Jeong-sun Suyuk Jeongol (동촌황정순수육전골),same_id
FoodService:1256:ko,FoodService:1256:en,en,100,high,0,소우닭계,Soudakgye (소우닭계),same_id
FoodService:1257:ko,FoodService:1257:en,en,100,high,0,양지추어탕,Yangji Chueotang (양지추어탕),same_id
FoodService:1260:ko,FoodService:1260:en,en,100,high,0,초량통닭,Choryang Tongdak (초량통닭),same_id
FoodService:1264:ko,FoodService:1264:en,en,100,high,0,먹음직 온천천점,Meogeumjik (먹음직),same_id
FoodService:1268:ko,FoodService:1268:en,en,100,high,0,세연정,Seyeonjeong (세연정),same_id
FoodService:1269:ko,FoodService:1269:en,en,100,high,0,조방낙지마당,Jobang Nakji Madang (조방낙지마당),same_id
FoodService:1270:ko,FoodService:1270:en,en,100,high,0,초록담미역국,Chorokdam Miyeokguk (초록담미역국),same_id
FoodService:1273:ko,FoodService:1273:en,en,100,high,0,동백아가씨1961 서면점,Dongbaek Agassi 1961 (동백아가씨1961),same_id
FoodService:1276:ko,FoodService:1276:en,en,100,high,0,전통음식점 원양,Traditional Restaurant Wonyang (전통음식점 원양),same_id
FoodService:1277:ko,FoodService:1277:en,en,100,high,0,구공탄,Gugongtan ,same_id
FoodService:1279:ko,FoodService:1279:en,en,100,high,0,웅천집,Ungcheonjip (웅천집),same_id
FoodService:1281:ko,FoodService:1281:en,en,100,high,0,평양집,Pyeongyangjip (평양집),same_id
FoodService:1282:ko,FoodService:1282:en,en,100,high,0,대왕불맛,Daewang Bulmat (대왕불맛),same_id
FoodService:1284:ko,FoodService:1284:en,en,100,high,0,전골그집 주례본점,Jeongol[Geujip] (전골[그집]),same_id
FoodService:1286:ko,FoodService:1286:en,en,100,high,0,함양본가어탕국수,Hamyang Bonga Eotang Guksu (함양본가어탕국수),same_id
FoodService:1289:ko,FoodService:1289:en,en,100,high,0,우연횟집,Uyeon Hoetjip (우연횟집),same_id
