candidate_id,title_ko,primary_status,pg_high_count,pg_manual_count,best_pg_confidence,representative_photo_id,representative_photo_url,representative_title,selection_score,classification,reason
busan-VB-298,산복도로 전망대 누리바라기,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-299,인간에 대한 위로 최민식 갤러리,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-301,시원한 오솔길 걸어요 수영사적공원,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-302,기상계 유네스코 문화재 부산기상관측소,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-313,어린이들의 교통안전교육은 구포어린이교통공원에서,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-314,놀면서 배우는 법의 모든 것 솔로몬로파크,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-315,어촌문화여행 부산어촌민속관,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-325,"봄, 여름, 가을, 겨울이 다 달라 삼락생태공원",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-326,"암남반도 남쪽 끝자락, 암남공원을 만나다",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-328,빛나는 서면시장,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-333,알록달록 포토존 가득한 부네치아 장림포구,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-334,아는 만큼 보이는 섬 가덕도,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-335,"즐거움과 편안함, 두근거림이 함께하는 렛츠런파크",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-336,"낙동강을 따라 떠나는 생태여행, 낙동강생태탐방선",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-339,패들보드와 함께 발견하는 자연의 경이로움,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-340,과학을 알면 미래가 보인다! 국립부산과학관,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-343,흐름과 소통의 연결고리 송상현광장,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-344,아이와 함께 자연 속으로 어린이대공원,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-347,부처님의 세 가지 염원 삼광사,review_required,0,1,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-VB-348,도심 속 작은 어촌마을 청사포와 미포,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-354,"부산시민의 품으로 되돌아온 쉼터, 부산시민공원",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-358,‘쌈마이 감성’ 가득한 호랑이마을 호천마을,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-359,봉래산 전망이 끝내줘요~!,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-361,"니가 가라, 영화의 거리",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-362,소확행은 공원이지_APEC나루공원,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-364,지나간 시절을 되짚어 오르는 40계단,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-365,"알록달록 아름답게 펼쳐진 파스텔톤, 감천문화마을",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-366,발길 닿는 곳 어디든 아름다운 다대포해수욕장,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-368,부산여행의 이유 용두산공원,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-369,눈물로 약속한 공간 영도대교,review_required,0,9,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-VB-371,눈부신 부산을 선물하다 황령산 전망쉼터,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-372,와이어공장에서 문화공장으로 F1963,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-373,"부산 바다의 정석, 해운대해수욕장",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-377,광안리의 밤은 당신의 낮보다 아름답다,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-396,금정산이 있어 더 부산다운 부산,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-397,뉴트로 감성 가득한 금강공원과 식물원,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-402,영남 3대사찰 범어사를 만나다,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-409,오리지널 부산은 바로 여기! 동래읍성,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-413,부산 최대 쇼핑거리 광복로패션거리,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-415,부산 속 작은 중국 상해거리를 걷다,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-418,"골목길 안 거리미술관, 이중섭 문화거리",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-419,"가야 왕국의 귀환, 복천박물관/복천동고분군",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-420,주말엔 방콕 말고 벡스코!,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-421,영화도시 부산의 랜드마크 영화의 전당,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-422,"동래여행의 깨알 즐거움, 동래시장",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-425,불광산과 그 계곡을 두른 천년고찰 장안사,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-426,백양산에 올라 부산을 보다,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-429,"바다와 음악, 버스커와 관객이 만드는 최고의 무대",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-43,"미래를 비추는 거울, 아이들의 공간 키자니아",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-430,"추억과 자연이 공존하는 곳, 성지곡수원지",review_required,0,1,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-VB-432,마린시티와 광안대교를 품은 장산 정상으로,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-433,"자연 암벽에 내려앉은 부처의 염원, 석불사",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-436,"맨발로 걷기 좋은 황토숲길, 회동수원지를 거닐다",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-439,"마음으로 읊는 공자왈 맹자왈, 동래향교&기장향교",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-44,직접 만나는 바다 부산아쿠아리움,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-444,"하늘과 바다가 만나는 길, 가덕도 연대봉",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-445,부산의 가을을 담은 승학산 억새평원,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-446,살아있음을 느껴라! 산악자전거 라이딩,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-448,"빳빳한 도복 자락에 담긴 한국의 정신, 태권도",review_required,0,1,manual_review,,,,0,review_required,"primary rights unknown (dec=""review_required""); PG match=manual_review"
busan-VB-450,이야기와 예술이 있는 대룡마을,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-456,힐링이 필요한 날 대신공원,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-457,소풍 명당 화명수목원,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-458,천년의 향기 선암사,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-459,운수사에 서면 낙동강이 내 품으로,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-463,"‘스포원’, 낮부터 밤까지 즐거움 가득!",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-482,"일상 속 쉼표를 찍는 시간, 템플스테이",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-483,소막마을을 아시나요?,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-501,"언제나 그 자리에, 충렬사",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-506,쇼핑가서 재미있게 놀자! 롯데프리미엄아울렛 동부산점,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-508,커피의 모든 것 부산커피박물관,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-511,"주민들의 소통 공간, 사상생활사박물관",review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
busan-VB-518,부산 로컬푸드 쿠킹클래스,review_required,0,0,no_match,,,,0,keep_primary,primary=review_required; no supplementary action needed
